sale_id,order_date,salesman_name,salesman_area,salesman_team,outlet_name,outlet_type,outlet_segment,city,province,region,product_name,brand,category,unit,cost_price,quantity,unit_price,discount,total_amount
TRX-069910,2024-02-21,Indah Lestari,Medan,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,30,92000,15,2346000.0
TRX-052540,2024-04-26,Citra Dewi,Surabaya,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,19,72000,0,1368000.0
TRX-056439,2024-10-21,Maya Anggraini,Surabaya,Tim B,Superindo Medan,Supermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,27,165000,15,3786750.0
TRX-034163,2024-11-12,Fajar Nugroho,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,8,68000,0,544000.0
TRX-054654,2024-08-27,Indah Lestari,Medan,Tim A,Warung Bu Dewi,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,28,78000,20,1747200.0
TRX-066882,2024-05-30,Ahmad Fauzi,Jakarta,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Milo Activ,Nestle,Minuman,karton,92000,3,120000,0,360000.0
TRX-020493,2024-02-21,Maya Anggraini,Surabaya,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Energen Coklat,Mayora,Sereal,karton,70000,23,92000,0,2116000.0
TRX-043215,2024-02-01,Dian Pratama,Medan,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Indomie Rebus,Indofood,Mie Instan,karton,62000,20,82000,10,1476000.0
TRX-000425,2024-12-31,Maya Anggraini,Surabaya,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,5,98000,0,490000.0
TRX-091103,2024-09-06,Eko Wahyudi,Semarang,Tim C,Warung Bu Siti,Warung,General Trade,Denpasar,Bali,Bali,Aqua 600ml,Danone,Minuman,karton,48000,1,65000,15,55250.0
TRX-096494,2024-11-06,Eko Wahyudi,Semarang,Tim C,Warung Bu Dewi,Warung,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Rinso Anti Noda,Unilever,Deterjen,karton,72000,16,Rp95.000,0,Rp1.520.000
TRX-052238,2024-10-23,Indah Lestari,Medan,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Oreo Original,Nabisco,Snack,karton,50000,45,68000,10,2754000.0
TRX-030483,2024-07-27,Indah Lestari,Medan,Tim A,Warung Pak Eko,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,41,78000,0,3198000.0
TRX-046070,2024-10-06,Hendra Kusuma,Surabaya,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Teh Botol Sosro,Sosro,Minuman,karton,54000,40,72000,2.5,2808000.0
TRX-088767,2024-03-26,Joko Widodo,Semarang,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Teh Botol Sosro,Sosro,Minuman,karton,54000,2,72000,2.5,140400.0
TRX-026600,2024-06-06,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,20,65000,0,1300000.0
TRX-018812,2024-06-22,Gita Permata,Bandung,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,6,92000,20,441600.0
TRX-040371,2024-11-12,Joko Widodo,Semarang,Tim B,Warung Pak Bejo,Warung,General Trade,Tangerang,Banten,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,18,98000,15,1499400.0
TRX-088842,2024-12-01,Fajar Nugroho,Jakarta,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Chitato Sapi Panggang,Indofood,Snack,karton,55000,24,75000,5,1710000.0
TRX-045243,2024-05-23,Indah Lestari,Medan,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,36,92000,2.5,3229200.0
TRX-060305,2024-07-14,Lukman Hakim,Bandung,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,43,78000,5,3186300.0
TRX-091797,2024-07-23,Nanda Putra,Medan,Tim C,Warung Pak Eko,Warung,General Trade,Bandung,Jawa Barat,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,10,115000,0,1150000.0
TRX-024773,2024-08-13,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,29,92000,2.5,2601300.0
TRX-078429,2024-08-13,Dian Pratama,Medan,Tim B,Toko Berkah,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Milo Activ,Nestle,Minuman,karton,92000,44,120000,2.5,5148000.0
TRX-004940,2024-01-22,Citra Dewi,Surabaya,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Oreo Original,Nabisco,Snack,karton,50000,28,68000,20,1523200.0
TRX-056960,2024-09-23,Indah Lestari,Medan,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,23,68000,0,1564000.0
TRX-022674,2024-08-14,Maya Anggraini,Surabaya,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,50,72000,5,3420000.0
TRX-076704,2024-01-25,Budi Santoso,Bandung,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,24,95000,15,1938000.0
TRX-005096,2024-09-03,Citra Dewi,Surabaya,Tim B,Warung Bu Dewi,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Chitato Sapi Panggang,Indofood,Snack,karton,55000,46,75000,0,3450000.0
TRX-060567,2024-07-15,Fajar Nugroho,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,17,115000,5,1857250.0
TRX-053268,2024-04-14,Fajar Nugroho,Jakarta,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Indomie Goreng,Indofood,Mie Instan,karton,65000,6,85000,0,510000.0
TRX-062602,2024-12-19,Citra Dewi,Surabaya,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,10,98000,0,980000.0
TRX-073954,2024-04-18,Joko Widodo,Semarang,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,14,115000,0,1610000.0
TRX-046581,2024-09-14,Ahmad Fauzi,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Oreo Original,Nabisco,Snack,karton,50000,40,68000,0,2720000.0
TRX-050469,2024-06-22,Budi Santoso,Bandung,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,13,82000,0,1066000.0
TRX-008222,2024-01-02,Joko Widodo,Semarang,Tim B,Superindo Medan,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Rebus,Indofood,Mie Instan,karton,62000,50,82000,0,4100000.0
TRX-069332,2024-01-26,Gita Permata,Bandung,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Milo Activ,Nestle,Minuman,karton,92000,8,120000,10,864000.0
TRX-086147,2024-06-14,Kartika Sari,Jakarta,Tim C,Superindo Medan,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,20,78000,2.5,1521000.0
TRX-002148,2024-04-01,Maya Anggraini,Surabaya,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,19,95000,5,1714750.0
TRX-094539,12/03/2024,Kartika Sari,Jakarta,Tim C,Superindo Bandung,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,30,115000,0,3450000
TRX-049975,2024-06-28,Olivia Tan,Semarang,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,41,88000,2.5,3517800.0
TRX-059468,2024-10-26,Lukman Hakim,Bandung,Tim A,Warung Bu Dewi,Warung,General Trade,Bandung,Jawa Barat,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,1,88000,2.5,85800.0
TRX-089889,2024-11-17,Indah Lestari,Medan,Tim A,Toko Maju Jaya,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,36,68000,20,1958400.0
TRX-081764,2024-08-31,Joko Widodo,Semarang,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Energen Coklat,Mayora,Sereal,karton,70000,37,92000,0,3404000.0
TRX-031373,2024-03-16,Hendra Kusuma,Surabaya,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Good Day Coffee,Santos Jaya,Kopi,karton,67000,42,88000,2.5,3603600.0
TRX-097906,2024-12-20,Olivia Tan,Semarang,Tim A,Warung Bu Dewi,Warung,General Trade,Denpasar,Bali,Bali,Oreo Original,Nabisco,Personal care,karton,50000,32,68000,0,2176000
TRX-060140,2024-07-27,Citra Dewi,Surabaya,Tim B,Hypermart Surabaya,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,16,85000,0,1360000.0
TRX-031972,2024-12-21,Nanda Putra,Medan,Tim C,Warung Pak Bejo,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,36,145000,20,4176000.0
TRX-060258,2024-09-08,Eko Wahyudi,Semarang,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,33,115000,20,3036000.0
TRX-060641,2024-12-09,Nanda Putra,Medan,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Good Day Coffee,Santos Jaya,Kopi,karton,67000,33,88000,15,2468400.0
TRX-050615,2024-10-18,Gita Permata,Bandung,Tim B,Toko Berkah,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,19,85000,10,1453500.0
TRX-096163,2024-02-17,Gita Permata,Bandung,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Good Day Coffee,Santos Jaya,Kopi,karton,67000,24,Rp88.000,0,Rp2.112.000
TRX-056109,2024-08-17,Citra Dewi,Surabaya,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Bandung,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,45,95000,10,3847500.0
TRX-031421,2024-10-29,Nanda Putra,Medan,Tim C,Warung Bu Dewi,Warung,General Trade,Tangerang,Banten,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,10,82000,0,820000.0
TRX-038520,2024-05-06,Fajar Nugroho,Jakarta,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,15,85000,0,1275000.0
TRX-065248,2024-09-04,Fajar Nugroho,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Denpasar,Bali,Bali,Oreo Original,Nabisco,Snack,karton,50000,31,68000,0,2108000.0
TRX-054687,2024-11-02,Hendra Kusuma,Surabaya,Tim C,Alfamart Bogor,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Chitato Sapi Panggang,Indofood,Snack,karton,55000,44,75000,0,3300000.0
TRX-036033,2024-04-30,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,12,165000,0,1980000.0
TRX-059550,2024-03-03,Kartika Sari,Jakarta,Tim C,Superindo Medan,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Pantene Shampoo,P&G,Personal Care,lusin,125000,45,165000,15,6311250.0
TRX-027251,2024-08-28,Ahmad Fauzi,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,30,98000,2.5,2866500.0
TRX-071044,2024-04-22,Fajar Nugroho,Jakarta,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,40,78000,20,2496000.0
TRX-014147,2024-03-02,Joko Widodo,Semarang,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,46,145000,20,5336000.0
TRX-097710,2024-03-01,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Indomie Rebus,Indofood,SEREAL,karton,62000,25,82000,0,2050000
TRX-083998,2024-04-06,Gita Permata,Bandung,Tim B,Warung Bu Dewi,Warung,General Trade,Bandung,Jawa Barat,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,50,72000,0,3600000.0
TRX-023468,2024-10-02,Hendra Kusuma,Surabaya,Tim C,Toko Makmur,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,40,78000,0,3120000.0
TRX-011336,2024-06-15,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Eko,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,49,115000,10,5071500.0
TRX-076497,2024-12-22,Hendra Kusuma,Surabaya,Tim C,Lottemart Medan,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,34,108000,0,3672000.0
TRX-067955,2024-04-18,Maya Anggraini,Surabaya,Tim B,Toko Berkah,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,18,88000,0,1584000.0
TRX-064033,2024-08-04,Fajar Nugroho,Jakarta,Tim A,Warung Bu Siti,Warung,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,6,78000,0,468000.0
TRX-094272,04/04/2024,Olivia Tan,Semarang,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,26,72000,0,1872000
TRX-015796,2024-05-31,Maya Anggraini,Surabaya,Tim B,Alfamart Bogor,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,5,72000,0,360000.0
TRX-009436,2024-02-10,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,11,95000,0,1045000.0
TRX-018480,2024-12-29,Gita Permata,Bandung,Tim B,Warung Pak Bejo,Warung,General Trade,Palembang,Sumatera Selatan,Sumatera,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,46,115000,15,4496500.0
TRX-018426,2024-03-27,Lukman Hakim,Bandung,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Pantene Shampoo,P&G,Personal Care,lusin,125000,35,165000,10,5197500.0
TRX-035990,2024-03-20,Maya Anggraini,Surabaya,Tim B,Warung Pak Eko,Warung,General Trade,Bogor,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,34,72000,0,2448000.0
TRX-016807,2024-11-07,Nanda Putra,Medan,Tim C,Alfamart Bogor,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,28,95000,0,2660000.0
TRX-094916,01-03-2024,Olivia Tan,Semarang,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,37,115000,0,4255000
TRX-015102,2024-08-22,Hendra Kusuma,Surabaya,Tim C,Toko Berkah,Toko Kelontong,General Trade,Bandung,Jawa Barat,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,37,165000,0,6105000.0
TRX-000194,2024-04-20,Nanda Putra,Medan,Tim C,Superindo Medan,Supermarket,Modern Trade,Denpasar,Bali,Bali,Good Day Coffee,Santos Jaya,Kopi,karton,67000,15,88000,5,1254000.0
TRX-091181,2024-12-02,Eko Wahyudi,Semarang,Tim C,Lotte Mart Bandung,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,2,98000,0,196000.0
TRX-095479,August 19 2024,Olivia Tan,Semarang,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,31,75000,0,2325000
TRX-001728,2024-08-04,Indah Lestari,Medan,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,44,85000,15,3179000.0
TRX-000993,2024-01-15,Indah Lestari,Medan,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,31,82000,0,2542000.0
TRX-077797,2024-10-10,Dian Pratama,Medan,Tim B,Hypermart Surabaya,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Milo Activ,Nestle,Minuman,karton,92000,49,120000,20,4704000.0
TRX-061950,2024-06-22,Fajar Nugroho,Jakarta,Tim A,Toko Berkah,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pocari Sweat,Otsuka,Minuman,karton,82000,46,108000,10,4471200.0
TRX-092212,2024-01-28,Budi Santoso,Bandung,Tim A,Toko Berkah,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,47,68000,0,3196000.0
TRX-043814,2024-10-05,Dian Pratama,Medan,Tim B,Warung Pak Bejo,Warung,General Trade,Bandung,Jawa Barat,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,39,85000,15,2817750.0
TRX-050642,2024-01-27,Gita Permata,Bandung,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,28,65000,15,1547000.0
TRX-056346,2024-06-19,Eko Wahyudi,Semarang,Tim C,Toko Maju Jaya,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,38,75000,15,2422500.0
TRX-022437,2024-11-21,Eko Wahyudi,Semarang,Tim C,Alfamart Bogor,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,23,92000,0,2116000.0
TRX-057321,2024-05-09,Indah Lestari,Medan,Tim A,Warung Bu Dewi,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,46,115000,0,5290000.0
TRX-080170,2024-08-28,Indah Lestari,Medan,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Goreng,Indofood,Mie Instan,karton,65000,50,85000,2.5,4143750.0
TRX-002157,2024-05-04,Eko Wahyudi,Semarang,Tim C,Lotte Mart Bandung,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,45,72000,0,3240000.0
TRX-096316,2024-01-29,Indah Lestari,Medan,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,31,Rp95.000,0,Rp2.945.000
TRX-040676,2024-02-17,Hendra Kusuma,Surabaya,Tim C,Alfamart Bogor,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,2,88000,10,158400.0
TRX-007016,2024-11-21,Joko Widodo,Semarang,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,31,68000,20,1686400.0
TRX-094985,17/06/2024,Maya Anggraini,Surabaya,Tim B,Toko Berkah,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Molto Ultra,Unilever,Deterjen,karton,66000,42,88000,0,3696000
TRX-058795,2024-07-03,Hendra Kusuma,Surabaya,Tim C,Alfamart Bekasi,Minimarket,Modern Trade,Denpasar,Bali,Bali,Molto Ultra,Unilever,Deterjen,karton,66000,46,88000,20,3238400.0
TRX-039602,2024-08-02,Indah Lestari,Medan,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,27,95000,0,2565000.0
TRX-099440,2024-03-16,Indah Lestari,Medan,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,-8,98000,0,-784000
TRX-033202,2024-01-01,Dian Pratama,Medan,Tim B,Indomaret Depok,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Pepsodent 190g,Unilever,Personal Care,lusin,110000,24,145000,20,2784000.0
TRX-008935,2024-04-28,Indah Lestari,Medan,Tim A,Superindo Bandung,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,15,95000,15,1211250.0
TRX-086542,2024-02-15,Gita Permata,Bandung,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,47,78000,15,3116100.0
TRX-035178,2024-01-24,Ahmad Fauzi,Jakarta,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,12,95000,15,969000.0
TRX-077385,2024-03-21,Nanda Putra,Medan,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Pantene Shampoo,P&G,Personal Care,lusin,125000,39,165000,10,5791500.0
TRX-073936,2024-10-25,Kartika Sari,Jakarta,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,38,95000,0,3610000.0
TRX-062078,2024-01-05,Indah Lestari,Medan,Tim A,Toko Maju Jaya,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,11,92000,2.5,986700.0
TRX-063514,2024-12-07,Joko Widodo,Semarang,Tim B,Warung Bu Siti,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,39,85000,0,3315000.0
TRX-092812,2024-03-03,Gita Permata,Bandung,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,26,85000,0,2210000.0
TRX-085620,2024-07-01,Fajar Nugroho,Jakarta,Tim A,Warung Bu Dewi,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,23,85000,20,1564000.0
TRX-095048,August 12 2024,Hendra Kusuma,Surabaya,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,28,78000,0,2184000
TRX-034193,2024-07-28,Joko Widodo,Semarang,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Oreo Original,Nabisco,Snack,karton,50000,27,68000,10,1652400.0
TRX-073589,2024-06-06,Maya Anggraini,Surabaya,Tim B,Alfamart Bogor,Minimarket,Modern Trade,Denpasar,Bali,Bali,Energen Coklat,Mayora,Sereal,karton,70000,12,92000,5,1048800.0
TRX-093976,2024-11-21,Olivia Tan,Semarang,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,26,75000,0,1950000.0
TRX-098979,2024-02-23,Maya Anggraini,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,,,,
TRX-061486,2024-04-17,Dian Pratama,Medan,Tim B,Giant Surabaya,Supermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Indomie Rebus,Indofood,Mie Instan,karton,62000,18,82000,10,1328400.0
TRX-025779,2024-02-11,Ahmad Fauzi,Jakarta,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Indomie Goreng,Indofood,Mie Instan,karton,65000,3,85000,0,255000.0
TRX-000140,2024-03-30,Maya Anggraini,Surabaya,Tim B,Toko Berkah,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,31,108000,20,2678400.0
TRX-016480,2024-04-11,Fajar Nugroho,Jakarta,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,49,95000,0,4655000.0
TRX-022592,2024-04-06,Indah Lestari,Medan,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Pantene Shampoo,P&G,Personal Care,lusin,125000,38,165000,0,6270000.0
TRX-098486,2024-10-26,Dian Pratama,Medan,Tim B,Indomaret Depok,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,,,,
